taxonomy_name,percentage,execution_number
sikora2021online-education_tx001.ttl,40,10
sikora2021online-education_tx001.ttl,60,1
sikora2021online-education_tx001.ttl,60,2
sikora2021online-education_tx001.ttl,60,3
sikora2021online-education_tx001.ttl,60,4
sikora2021online-education_tx001.ttl,60,5
sikora2021online-education_tx001.ttl,60,6
sikora2021online-education_tx001.ttl,60,7
sikora2021online-education_tx001.ttl,60,8
sikora2021online-education_tx001.ttl,60,9
sikora2021online-education_tx001.ttl,60,10
sikora2021online-education_tx001.ttl,80,1
sikora2021online-education_tx001.ttl,80,2
sikora2021online-education_tx001.ttl,80,3
sikora2021online-education_tx001.ttl,80,4
sikora2021online-education_tx001.ttl,80,5
sikora2021online-education_tx001.ttl,80,6
sikora2021online-education_tx001.ttl,80,7
sikora2021online-education_tx001.ttl,80,8
sikora2021online-education_tx001.ttl,80,9
sikora2021online-education_tx001.ttl,80,10
sikora2021online-education_tx003.ttl,20,1
sikora2021online-education_tx003.ttl,20,2
sikora2021online-education_tx003.ttl,20,3
sikora2021online-education_tx003.ttl,20,6
sikora2021online-education_tx003.ttl,20,7
sikora2021online-education_tx003.ttl,20,8
sikora2021online-education_tx003.ttl,20,9
sikora2021online-education_tx003.ttl,20,10
sikora2021online-education_tx003.ttl,40,1
sikora2021online-education_tx003.ttl,40,2
sikora2021online-education_tx003.ttl,40,3
sikora2021online-education_tx003.ttl,40,4
sikora2021online-education_tx003.ttl,40,5
sikora2021online-education_tx003.ttl,40,6
sikora2021online-education_tx003.ttl,40,7
sikora2021online-education_tx003.ttl,40,8
sikora2021online-education_tx003.ttl,40,9
sikora2021online-education_tx003.ttl,40,10
sikora2021online-education_tx003.ttl,60,1
sikora2021online-education_tx003.ttl,60,2
sikora2021online-education_tx003.ttl,60,3
sikora2021online-education_tx003.ttl,60,4
sikora2021online-education_tx003.ttl,60,5
sikora2021online-education_tx003.ttl,60,6
sikora2021online-education_tx003.ttl,60,7
sikora2021online-education_tx003.ttl,60,8
sikora2021online-education_tx003.ttl,60,9
sikora2021online-education_tx003.ttl,60,10
sikora2021online-education_tx003.ttl,80,1
sikora2021online-education_tx003.ttl,80,2
sikora2021online-education_tx003.ttl,80,3
sikora2021online-education_tx003.ttl,80,4
sikora2021online-education_tx003.ttl,80,5
sikora2021online-education_tx003.ttl,80,6
sikora2021online-education_tx003.ttl,80,7
sikora2021online-education_tx003.ttl,80,8
sikora2021online-education_tx003.ttl,80,9
sikora2021online-education_tx003.ttl,80,10
silva2012itarchitecture_tx001.ttl,20,1
silva2012itarchitecture_tx001.ttl,20,2
silva2012itarchitecture_tx001.ttl,20,3
silva2012itarchitecture_tx001.ttl,20,4
silva2012itarchitecture_tx001.ttl,20,5
silva2012itarchitecture_tx001.ttl,20,6
silva2012itarchitecture_tx001.ttl,20,8
silva2012itarchitecture_tx001.ttl,20,9
silva2012itarchitecture_tx001.ttl,20,10
silva2012itarchitecture_tx001.ttl,40,1
silva2012itarchitecture_tx001.ttl,40,2
silva2012itarchitecture_tx001.ttl,40,3
silva2012itarchitecture_tx001.ttl,40,4
silva2012itarchitecture_tx001.ttl,40,5
silva2012itarchitecture_tx001.ttl,40,6
silva2012itarchitecture_tx001.ttl,40,7
silva2012itarchitecture_tx001.ttl,40,8
silva2012itarchitecture_tx001.ttl,40,9
silva2012itarchitecture_tx001.ttl,40,10
silva2012itarchitecture_tx001.ttl,60,1
silva2012itarchitecture_tx001.ttl,60,2
silva2012itarchitecture_tx001.ttl,60,3
silva2012itarchitecture_tx001.ttl,60,4
silva2012itarchitecture_tx001.ttl,60,5
silva2012itarchitecture_tx001.ttl,60,6
silva2012itarchitecture_tx001.ttl,60,7
silva2012itarchitecture_tx001.ttl,60,8
silva2012itarchitecture_tx001.ttl,60,9
silva2012itarchitecture_tx001.ttl,60,10
silva2012itarchitecture_tx001.ttl,80,1
silva2012itarchitecture_tx001.ttl,80,2
silva2012itarchitecture_tx001.ttl,80,3
silva2012itarchitecture_tx001.ttl,80,4
silva2012itarchitecture_tx001.ttl,80,5
silva2012itarchitecture_tx001.ttl,80,6
silva2012itarchitecture_tx001.ttl,80,7
silva2012itarchitecture_tx001.ttl,80,8
silva2012itarchitecture_tx001.ttl,80,9
silva2012itarchitecture_tx001.ttl,80,10
silva2012itarchitecture_tx004.ttl,20,1
silva2012itarchitecture_tx004.ttl,20,2
silva2012itarchitecture_tx004.ttl,20,3
silva2012itarchitecture_tx004.ttl,20,4
silva2012itarchitecture_tx004.ttl,20,6
silva2012itarchitecture_tx004.ttl,20,8
silva2012itarchitecture_tx004.ttl,20,9
silva2012itarchitecture_tx004.ttl,20,10
silva2012itarchitecture_tx004.ttl,40,1
silva2012itarchitecture_tx004.ttl,40,2
silva2012itarchitecture_tx004.ttl,40,3
silva2012itarchitecture_tx004.ttl,40,4
silva2012itarchitecture_tx004.ttl,40,5
silva2012itarchitecture_tx004.ttl,40,6
silva2012itarchitecture_tx004.ttl,40,7
silva2012itarchitecture_tx004.ttl,40,9
silva2012itarchitecture_tx004.ttl,40,10
silva2012itarchitecture_tx004.ttl,60,1
silva2012itarchitecture_tx004.ttl,60,2
silva2012itarchitecture_tx004.ttl,60,3
silva2012itarchitecture_tx004.ttl,60,4
silva2012itarchitecture_tx004.ttl,60,5
silva2012itarchitecture_tx004.ttl,60,6
silva2012itarchitecture_tx004.ttl,60,7
silva2012itarchitecture_tx004.ttl,60,8
silva2012itarchitecture_tx004.ttl,60,9
silva2012itarchitecture_tx004.ttl,60,10
silva2012itarchitecture_tx004.ttl,80,1
silva2012itarchitecture_tx004.ttl,80,2
silva2012itarchitecture_tx004.ttl,80,3
silva2012itarchitecture_tx004.ttl,80,4
silva2012itarchitecture_tx004.ttl,80,5
silva2012itarchitecture_tx004.ttl,80,6
silva2012itarchitecture_tx004.ttl,80,7
silva2012itarchitecture_tx004.ttl,80,8
silva2012itarchitecture_tx004.ttl,80,9
silva2012itarchitecture_tx004.ttl,80,10
silva2012itarchitecture_tx005.ttl,20,1
silva2012itarchitecture_tx005.ttl,20,2
silva2012itarchitecture_tx005.ttl,20,3
silva2012itarchitecture_tx005.ttl,20,4
silva2012itarchitecture_tx005.ttl,20,5
silva2012itarchitecture_tx005.ttl,20,6
silva2012itarchitecture_tx005.ttl,20,8
silva2012itarchitecture_tx005.ttl,20,9
silva2012itarchitecture_tx005.ttl,20,10
silva2012itarchitecture_tx005.ttl,40,1
silva2012itarchitecture_tx005.ttl,40,2
silva2012itarchitecture_tx005.ttl,40,3
silva2012itarchitecture_tx005.ttl,40,4
silva2012itarchitecture_tx005.ttl,40,5
silva2012itarchitecture_tx005.ttl,40,6
silva2012itarchitecture_tx005.ttl,40,7
silva2012itarchitecture_tx005.ttl,40,8
silva2012itarchitecture_tx005.ttl,40,9
silva2012itarchitecture_tx005.ttl,40,10
silva2012itarchitecture_tx005.ttl,60,1
silva2012itarchitecture_tx005.ttl,60,2
silva2012itarchitecture_tx005.ttl,60,3
silva2012itarchitecture_tx005.ttl,60,4
silva2012itarchitecture_tx005.ttl,60,5
silva2012itarchitecture_tx005.ttl,60,6
silva2012itarchitecture_tx005.ttl,60,7
silva2012itarchitecture_tx005.ttl,60,8
silva2012itarchitecture_tx005.ttl,60,9
silva2012itarchitecture_tx005.ttl,60,10
silva2012itarchitecture_tx005.ttl,80,1
silva2012itarchitecture_tx005.ttl,80,2
silva2012itarchitecture_tx005.ttl,80,3
silva2012itarchitecture_tx005.ttl,80,4
silva2012itarchitecture_tx005.ttl,80,5
silva2012itarchitecture_tx005.ttl,80,6
silva2012itarchitecture_tx005.ttl,80,7
silva2012itarchitecture_tx005.ttl,80,8
silva2012itarchitecture_tx005.ttl,80,9
silva2012itarchitecture_tx005.ttl,80,10
sousa2022triponto_tx003.ttl,20,1
sousa2022triponto_tx003.ttl,20,2
sousa2022triponto_tx003.ttl,20,3
sousa2022triponto_tx003.ttl,20,4
sousa2022triponto_tx003.ttl,20,5
sousa2022triponto_tx003.ttl,20,6
sousa2022triponto_tx003.ttl,20,7
sousa2022triponto_tx003.ttl,20,8
sousa2022triponto_tx003.ttl,20,9
sousa2022triponto_tx003.ttl,20,10
sousa2022triponto_tx003.ttl,40,1
sousa2022triponto_tx003.ttl,40,2
sousa2022triponto_tx003.ttl,40,3
sousa2022triponto_tx003.ttl,40,4
sousa2022triponto_tx003.ttl,40,5
sousa2022triponto_tx003.ttl,40,6
sousa2022triponto_tx003.ttl,40,7
sousa2022triponto_tx003.ttl,40,8
sousa2022triponto_tx003.ttl,40,9
sousa2022triponto_tx003.ttl,40,10
sousa2022triponto_tx003.ttl,60,1
sousa2022triponto_tx003.ttl,60,2
sousa2022triponto_tx003.ttl,60,3
sousa2022triponto_tx003.ttl,60,4
sousa2022triponto_tx003.ttl,60,5
sousa2022triponto_tx003.ttl,60,6
sousa2022triponto_tx003.ttl,60,7
sousa2022triponto_tx003.ttl,60,8
sousa2022triponto_tx003.ttl,60,9
sousa2022triponto_tx003.ttl,60,10
sousa2022triponto_tx003.ttl,80,1
sousa2022triponto_tx003.ttl,80,2
sousa2022triponto_tx003.ttl,80,3
sousa2022triponto_tx003.ttl,80,4
sousa2022triponto_tx003.ttl,80,5
sousa2022triponto_tx003.ttl,80,6
sousa2022triponto_tx003.ttl,80,7
sousa2022triponto_tx003.ttl,80,8
sousa2022triponto_tx003.ttl,80,9
sousa2022triponto_tx003.ttl,80,10
sousa2022triponto_tx007.ttl,20,1
sousa2022triponto_tx007.ttl,20,5
sousa2022triponto_tx007.ttl,20,6
sousa2022triponto_tx007.ttl,20,7
sousa2022triponto_tx007.ttl,20,8
sousa2022triponto_tx007.ttl,20,10
sousa2022triponto_tx007.ttl,40,1
sousa2022triponto_tx007.ttl,40,2
sousa2022triponto_tx007.ttl,40,5
sousa2022triponto_tx007.ttl,40,6
sousa2022triponto_tx007.ttl,40,7
sousa2022triponto_tx007.ttl,40,8
sousa2022triponto_tx007.ttl,40,9
sousa2022triponto_tx007.ttl,40,10
sousa2022triponto_tx007.ttl,60,1
sousa2022triponto_tx007.ttl,60,2
sousa2022triponto_tx007.ttl,60,3
sousa2022triponto_tx007.ttl,60,4
sousa2022triponto_tx007.ttl,60,5
sousa2022triponto_tx007.ttl,60,6
sousa2022triponto_tx007.ttl,60,7
sousa2022triponto_tx007.ttl,60,8
sousa2022triponto_tx007.ttl,60,10
sousa2022triponto_tx007.ttl,80,1
sousa2022triponto_tx007.ttl,80,2
sousa2022triponto_tx007.ttl,80,3
sousa2022triponto_tx007.ttl,80,4
sousa2022triponto_tx007.ttl,80,5
sousa2022triponto_tx007.ttl,80,6
sousa2022triponto_tx007.ttl,80,7
sousa2022triponto_tx007.ttl,80,8
sousa2022triponto_tx007.ttl,80,9
sousa2022triponto_tx007.ttl,80,10
spo2017_tx002.ttl,20,1
spo2017_tx002.ttl,20,2
spo2017_tx002.ttl,20,3
spo2017_tx002.ttl,20,4
spo2017_tx002.ttl,20,5
spo2017_tx002.ttl,20,6
spo2017_tx002.ttl,20,7
spo2017_tx002.ttl,20,8
spo2017_tx002.ttl,20,9
spo2017_tx002.ttl,20,10
spo2017_tx002.ttl,40,1
spo2017_tx002.ttl,40,2
spo2017_tx002.ttl,40,3
spo2017_tx002.ttl,40,4
spo2017_tx002.ttl,40,5
spo2017_tx002.ttl,40,6
spo2017_tx002.ttl,40,7
spo2017_tx002.ttl,40,8
spo2017_tx002.ttl,40,9
spo2017_tx002.ttl,40,10
spo2017_tx002.ttl,60,1
spo2017_tx002.ttl,60,2
spo2017_tx002.ttl,60,3
spo2017_tx002.ttl,60,4
spo2017_tx002.ttl,60,5
spo2017_tx002.ttl,60,6
spo2017_tx002.ttl,60,7
spo2017_tx002.ttl,60,8
spo2017_tx002.ttl,60,9
spo2017_tx002.ttl,60,10
spo2017_tx002.ttl,80,1
spo2017_tx002.ttl,80,2
spo2017_tx002.ttl,80,3
spo2017_tx002.ttl,80,4
spo2017_tx002.ttl,80,5
spo2017_tx002.ttl,80,6
spo2017_tx002.ttl,80,7
spo2017_tx002.ttl,80,8
spo2017_tx002.ttl,80,9
spo2017_tx002.ttl,80,10
srro-ontology_tx001.ttl,20,1
srro-ontology_tx001.ttl,20,2
srro-ontology_tx001.ttl,20,3
srro-ontology_tx001.ttl,20,4
srro-ontology_tx001.ttl,20,5
srro-ontology_tx001.ttl,20,6
srro-ontology_tx001.ttl,20,7
srro-ontology_tx001.ttl,20,8
srro-ontology_tx001.ttl,20,9
srro-ontology_tx001.ttl,40,1
srro-ontology_tx001.ttl,40,2
srro-ontology_tx001.ttl,40,3
srro-ontology_tx001.ttl,40,4
srro-ontology_tx001.ttl,40,5
srro-ontology_tx001.ttl,40,6
srro-ontology_tx001.ttl,40,7
srro-ontology_tx001.ttl,40,8
srro-ontology_tx001.ttl,40,9
srro-ontology_tx001.ttl,40,10
srro-ontology_tx001.ttl,60,1
srro-ontology_tx001.ttl,60,2
srro-ontology_tx001.ttl,60,3
srro-ontology_tx001.ttl,60,4
srro-ontology_tx001.ttl,60,5
srro-ontology_tx001.ttl,60,6
srro-ontology_tx001.ttl,60,7
srro-ontology_tx001.ttl,60,8
srro-ontology_tx001.ttl,60,9
srro-ontology_tx001.ttl,60,10
srro-ontology_tx001.ttl,80,1
srro-ontology_tx001.ttl,80,2
srro-ontology_tx001.ttl,80,3
srro-ontology_tx001.ttl,80,4
srro-ontology_tx001.ttl,80,5
srro-ontology_tx001.ttl,80,6
srro-ontology_tx001.ttl,80,7
srro-ontology_tx001.ttl,80,8
srro-ontology_tx001.ttl,80,9
srro-ontology_tx001.ttl,80,10
stock-broker2021_tx001.ttl,20,1
stock-broker2021_tx001.ttl,20,2
stock-broker2021_tx001.ttl,20,3
stock-broker2021_tx001.ttl,20,4
stock-broker2021_tx001.ttl,20,5
stock-broker2021_tx001.ttl,20,6
stock-broker2021_tx001.ttl,20,7
stock-broker2021_tx001.ttl,20,8
stock-broker2021_tx001.ttl,20,9
stock-broker2021_tx001.ttl,20,10
stock-broker2021_tx001.ttl,40,1
stock-broker2021_tx001.ttl,40,2
stock-broker2021_tx001.ttl,40,3
stock-broker2021_tx001.ttl,40,4
stock-broker2021_tx001.ttl,40,5
stock-broker2021_tx001.ttl,40,6
stock-broker2021_tx001.ttl,40,7
stock-broker2021_tx001.ttl,40,8
stock-broker2021_tx001.ttl,40,9
stock-broker2021_tx001.ttl,40,10
stock-broker2021_tx001.ttl,60,1
stock-broker2021_tx001.ttl,60,2
stock-broker2021_tx001.ttl,60,3
stock-broker2021_tx001.ttl,60,4
stock-broker2021_tx001.ttl,60,5
stock-broker2021_tx001.ttl,60,6
stock-broker2021_tx001.ttl,60,7
stock-broker2021_tx001.ttl,60,8
stock-broker2021_tx001.ttl,60,9
stock-broker2021_tx001.ttl,60,10
stock-broker2021_tx001.ttl,80,1
stock-broker2021_tx001.ttl,80,2
stock-broker2021_tx001.ttl,80,3
stock-broker2021_tx001.ttl,80,4
stock-broker2021_tx001.ttl,80,5
stock-broker2021_tx001.ttl,80,6
stock-broker2021_tx001.ttl,80,7
stock-broker2021_tx001.ttl,80,8
stock-broker2021_tx001.ttl,80,9
stock-broker2021_tx001.ttl,80,10
tourbo2021_tx001.ttl,20,2
tourbo2021_tx001.ttl,20,4
tourbo2021_tx001.ttl,20,5
tourbo2021_tx001.ttl,20,6
tourbo2021_tx001.ttl,20,7
tourbo2021_tx001.ttl,20,9
tourbo2021_tx001.ttl,20,10
tourbo2021_tx001.ttl,40,1
tourbo2021_tx001.ttl,40,2
tourbo2021_tx001.ttl,40,3
tourbo2021_tx001.ttl,40,4
tourbo2021_tx001.ttl,40,5
tourbo2021_tx001.ttl,40,6
tourbo2021_tx001.ttl,40,7
tourbo2021_tx001.ttl,40,8
tourbo2021_tx001.ttl,40,9
tourbo2021_tx001.ttl,40,10
tourbo2021_tx001.ttl,60,1
tourbo2021_tx001.ttl,60,2
tourbo2021_tx001.ttl,60,3
tourbo2021_tx001.ttl,60,4
tourbo2021_tx001.ttl,60,5
tourbo2021_tx001.ttl,60,6
tourbo2021_tx001.ttl,60,7
tourbo2021_tx001.ttl,60,8
tourbo2021_tx001.ttl,60,9
tourbo2021_tx001.ttl,60,10
tourbo2021_tx001.ttl,80,1
tourbo2021_tx001.ttl,80,2
tourbo2021_tx001.ttl,80,3
tourbo2021_tx001.ttl,80,4
tourbo2021_tx001.ttl,80,5
tourbo2021_tx001.ttl,80,6
tourbo2021_tx001.ttl,80,7
tourbo2021_tx001.ttl,80,8
tourbo2021_tx001.ttl,80,9
tourbo2021_tx001.ttl,80,10
vieira2020weathering_tx001.ttl,20,1
vieira2020weathering_tx001.ttl,20,2
vieira2020weathering_tx001.ttl,20,3
vieira2020weathering_tx001.ttl,20,4
vieira2020weathering_tx001.ttl,20,5
vieira2020weathering_tx001.ttl,20,7
vieira2020weathering_tx001.ttl,20,8
vieira2020weathering_tx001.ttl,20,10
vieira2020weathering_tx001.ttl,40,1
vieira2020weathering_tx001.ttl,40,2
vieira2020weathering_tx001.ttl,40,3
vieira2020weathering_tx001.ttl,40,4
vieira2020weathering_tx001.ttl,40,5
vieira2020weathering_tx001.ttl,40,6
vieira2020weathering_tx001.ttl,40,7
vieira2020weathering_tx001.ttl,40,8
vieira2020weathering_tx001.ttl,40,9
vieira2020weathering_tx001.ttl,40,10
vieira2020weathering_tx001.ttl,60,1
vieira2020weathering_tx001.ttl,60,2
vieira2020weathering_tx001.ttl,60,3
vieira2020weathering_tx001.ttl,60,4
vieira2020weathering_tx001.ttl,60,5
vieira2020weathering_tx001.ttl,60,6
vieira2020weathering_tx001.ttl,60,7
vieira2020weathering_tx001.ttl,60,8
vieira2020weathering_tx001.ttl,60,9
vieira2020weathering_tx001.ttl,60,10
vieira2020weathering_tx001.ttl,80,1
vieira2020weathering_tx001.ttl,80,2
vieira2020weathering_tx001.ttl,80,3
vieira2020weathering_tx001.ttl,80,4
vieira2020weathering_tx001.ttl,80,5
vieira2020weathering_tx001.ttl,80,6
vieira2020weathering_tx001.ttl,80,7
vieira2020weathering_tx001.ttl,80,8
vieira2020weathering_tx001.ttl,80,9
vieira2020weathering_tx001.ttl,80,10
